id,address,city,state,zip,country,lat,lon,type
346959,42598 State Hwy 28,Margaretville,NY,12455,US,42.14593,-74.63317,Dunkin Donuts
346965,8235 N High St,Columbus,OH,43235,US,40.132714,-83.017673,Dunkin Donuts
346966,540 Butler Crossing,Butler,PA,16001,US,40.87737,-79.94827,Dunkin Donuts
346967,84 Goffle Rd,Hawthorne,NJ,7506,US,40.93676,-74.16569,Dunkin Donuts
346976,156 Manetto Hill Rd,Plainview,NY,11803,US,40.783194,-73.473498,Dunkin Donuts
346982,318 S 3rd St,Coopersburg,PA,18036,US,40.506663,-75.387584,Dunkin Donuts
346983,234 Thompson St,New York,NY,10012,US,40.729504,-73.998434,Dunkin Donuts
346988,1863 Route 6,Carmel,NY,10512,US,41.414859,-73.670681,Dunkin Donuts
346989,117 S. Clinton St,Chicago,IL,60661,US,41.880018,-87.640976,Dunkin Donuts
346994,1306 South Broadway,Lexington,KY,40504,US,38.034402,-84.521744,Dunkin Donuts
346996,3526 Richland Ave W,Aiken,SC,29801,US,33.564358,-81.76383,Dunkin Donuts
346999,12601 Starkey Road,Largo,FL,33773,US,27.88721,-82.762181,Dunkin Donuts
347000,2701 Bergen Town Ctr,Paramus,NJ,7652,US,40.915989,-74.060164,Dunkin Donuts
347020,2198 Old Farm Dr,Frederick,MD,21702,US,39.442583,-77.436094,Dunkin Donuts
347021,611 Johnson Ferry Rd,Marietta,GA,30068,US,33.96376,-84.41222,Dunkin Donuts
347022,2022 Powers Ferry Rd,Atlanta,GA,30339,US,33.90201,-84.454536,Dunkin Donuts
347025,64 Fulton St,New York,NY,10038,US,40.708727,-74.005239,Dunkin Donuts
347026,125 Lafayette St,New York,NY,10013,US,40.718765,-74.000009,Dunkin Donuts
347040,3001 Wards Rd,Lynchburg,VA,24502,US,37.280375,-79.168155,Dunkin Donuts
347041,204 Roanoke St,Christiansburg,VA,24073,US,37.130318,-80.403808,Dunkin Donuts
347042,5484 Virginia Ave,Bassett,VA,24055,US,36.743232,-79.93636,Dunkin Donuts
347043,3980 S Main St,Blacksburg,VA,24060,US,37.187043,-80.40777,Dunkin Donuts
347044,8017 Timberlake Rd,Lynchburg,VA,24502,US,37.343966,-79.235069,Dunkin Donuts
347045,400 Virginia Ave,Vinton,VA,24179,US,37.275066,-79.896152,Dunkin Donuts
347046,640 E. Main Street,Pulaski,VA,24301,US,37.048495,-80.769249,Dunkin Donuts
347047,3732 Campbell Ave,Lynchburg,VA,24501,US,37.381405,-79.136131,Dunkin Donuts
347048,1000 Electric Rd,Salem,VA,24153,US,37.280295,-80.034114,Dunkin Donuts
347049,1102 W Main St,Radford,VA,24141,US,37.126828,-80.586122,Dunkin Donuts
347050,2501 Lakeside Dr,Lynchburg,VA,24501,US,37.397113,-79.223184,Dunkin Donuts
347051,4350  Brambleton Ave,Roanoke,VA,24018,US,37.227801,-80.009463,Dunkin Donuts
347052,7455 Lee Highway,Radford,VA,24141,US,37.1424,-80.579144,Dunkin Donuts
347053,4536 S Amherst Hwy,Madison Heights,VA,24572,US,37.464804,-79.119081,Dunkin Donuts
347054,2121 Orange Ave NE,Roanoke,VA,24012,US,37.289789,-79.910529,Dunkin Donuts
347055,713 Oakland Cir,Raphine,VA,24472,US,37.931327,-79.232003,Dunkin Donuts
347056,1264 S Boston Rd,Danville,VA,24540,US,36.605358,-79.476517,Dunkin Donuts
347057,509 E Stuart Dr,Galax,VA,24333,US,36.670856,-80.919378,Dunkin Donuts
347058,825 N Main St,Blacksburg,VA,24060,US,37.236968,-80.421089,Dunkin Donuts
347059,110 Ready Mix Road (W-Hess),Wytheville,VA,24382,US,36.950513,-81.112986,Dunkin Donuts
347060,2211 S Main St,Blacksburg,VA,24060,US,37.20381,-80.3991,Dunkin Donuts
347061,1318 E. Lee Hwy,Wytheville,VA,24382,US,36.944807,-81.106925,Dunkin Donuts
347066,433 Riverdale Ave,Yonkers,NY,10705,US,40.917559,-73.901848,Dunkin Donuts
347070,173 Windsor Hwy,New Windsor,NY,12553,US,41.477562,-74.042079,Dunkin Donuts
347073,140 E. 34th St,New York,NY,10016,US,40.746098,-73.97934,Dunkin Donuts
347074,2325 US Hwy 52 N,Albemarle,NC,28001,US,35.395534,-80.19986,Dunkin Donuts
347075,1702 N. First St,Albemarle,NC,28001,US,35.382622,-80.192709,Dunkin Donuts
347076,641 Hwy 24,Albemarle,NC,28001,US,35.344889,-80.172088,Dunkin Donuts
347077,2995 Highway 36 W,Jackson,GA,30233,US,33.202516,-84.064308,Dunkin Donuts
347078,109 W Academy St,Robersonville,NC,27871,US,35.825315,-77.253885,Dunkin Donuts
347079,114 S Jackson St,Beulaville,NC,28518,US,34.922967,-77.77396,Dunkin Donuts
347080,305 West Blvd,Williamston,NC,27892,US,35.93211,-77.20139,Dunkin Donuts
347081,303 N NC Highway 125,Oak City,NC,27857,US,35.964883,-77.305754,Dunkin Donuts
347082,605 East Blvd,Williamston,NC,27892,US,35.84741,-77.051028,Dunkin Donuts
347083,304 Washington St,Williamston,NC,27892,US,35.85256,-77.055871,Dunkin Donuts
347084,800 East Blvd,Williamston,NC,27892,US,35.851125,-77.04731,Dunkin Donuts
347085,883 US Highway 64 E,Columbia,NC,27925,US,35.918348,-76.247307,Dunkin Donuts
347086,5706 S NC 41 Hwy,Wallace,NC,28466,US,34.785557,-77.902188,Dunkin Donuts
347087,204 N Main St,Kenansville,NC,28349,US,34.962134,-77.961139,Dunkin Donuts
347088,206 N Sycamore St,Rose Hill,NC,28458,US,34.827287,-78.022628,Dunkin Donuts
347089,105 E Water St,Windsor,NC,27983,US,35.9933,-76.944036,Dunkin Donuts
347090,2025 US Highway 64 W,Plymouth,NC,27962,US,35.833475,-76.77086,Dunkin Donuts
347091,2574 W NC Hwy 24,Warsaw,NC,28398,US,34.993542,-78.142421,Dunkin Donuts
347092,630 US Highway 64 E,Plymouth,NC,27962,US,35.861379,-76.735534,Dunkin Donuts
347093,1109 US Highway 64 E,Plymouth,NC,27962,US,35.864668,-76.728256,Dunkin Donuts
347094,415 Route 9W,Glenmont,NY,12077,US,42.601778,-73.792539,Dunkin Donuts
347095,131-147 Rte 17 N,Rutherford,NJ,7070,US,40.820307,-74.100487,Dunkin Donuts
347096,1400 W 6th St,Lawrence,KS,66044,US,38.973301,-95.251223,Dunkin Donuts
347097,3206 W 111th St,Chicago,IL,60655,US,41.691458,-87.701296,Dunkin Donuts
347099,314 Route 15,Wharton,NJ,7885,US,40.905598,-74.570429,Dunkin Donuts
347100,355 E. 86th St,New York,NY,10028,US,40.777112,-73.949943,Dunkin Donuts
347101,520 East 14th St,New York,NY,10009,US,40.729796,-73.979369,Dunkin Donuts
347103,24501 Jamaica Ave.,Bellerose,NY,11426,US,40.724964,-73.72284,Dunkin Donuts
347105,2001 W Patapsco Ave,Baltimore,MD,21230,US,39.250297,-76.643494,Dunkin Donuts
347106,1325 S Main Ave,Taylor,PA,18517,US,41.39584,-75.68652,Dunkin Donuts
347108,13424 New Hampshire Ave,Silver Spring,MD,20904,US,39.076808,-77.002125,Dunkin Donuts
347111,17276 NE US Highway 301,Waldo,FL,32694,US,29.814732,-82.168765,Dunkin Donuts
347113,1000 Truckstop Rd,Kenly,NC,27542,US,35.584745,-78.148101,Dunkin Donuts
347114,1126 N Main St,Lillington,NC,27546,US,35.407625,-78.812957,Dunkin Donuts
347115,338 N McKinley St,Coats,NC,27521,US,35.404486,-78.672125,Dunkin Donuts
347116,4901 NC Highway 58 N,Wilson,NC,27896,US,35.781224,-77.948585,Dunkin Donuts
347118,3950 Ward Blvd,Wilson,NC,27893,US,35.741847,-77.903516,Dunkin Donuts
347119,422 Aberdeen Rd,Raeford,NC,28376,US,34.984065,-79.229569,Dunkin Donuts
347120,3458 US 1 Hwy,Franklinton,NC,27525,US,36.072038,-78.480295,Dunkin Donuts
347122,425 Main St,Bunn,NC,27508,US,35.960034,-78.253079,Dunkin Donuts
347124,1211 Ward Blvd,Wilson,NC,27893,US,35.719619,-77.934878,Dunkin Donuts
347125,6700 Ward Blvd,Wilson,NC,27893,US,35.706229,-77.912686,Dunkin Donuts
347126,2634 Highway 301 S,Wilson,NC,27893,US,35.702365,-77.929475,Dunkin Donuts
347127,1304 W Cumberland St,Dunn,NC,28334,US,35.314734,-78.623642,Dunkin Donuts
347128,810 E Cumberland St,Dunn,NC,28334,US,35.302537,-78.602657,Dunkin Donuts
347129,1221 US Highway 117 Byp S,Goldsboro,NC,27530,US,35.363552,-78.010945,Dunkin Donuts
347130,400 E Ash St,Goldsboro,NC,27530,US,35.384122,-77.990517,Dunkin Donuts
347131,2224 South Horner Blvd,Sanford,NC,27330,US,35.463799,-79.15032,Dunkin Donuts
347132,1760 NC Highway 5,Aberdeen,NC,28315,US,35.162027,-79.471545,Dunkin Donuts
347133,1206 N Sandhills Blvd,Aberdeen,NC,28315,US,35.148263,-79.419314,Dunkin Donuts
347136,420 E New Hope Rd,Goldsboro,NC,27534,US,35.383074,-77.89163,Dunkin Donuts
347137,3778 Hwy 15-501,Carthage,NC,28327,US,35.343808,-79.393688,Dunkin Donuts
347138,110 S East St,Roseboro,NC,28382,US,34.986451,-78.405802,Dunkin Donuts
347140,115 US Highway 1 S,Norlina,NC,27563,US,36.489075,-78.171527,Dunkin Donuts
347141,320 East 11th St US 64,Siler City,NC,27344,US,35.733263,-79.464836,Dunkin Donuts
347147,1014 Mount Olive Rd,Toms Brook,VA,22660,US,38.966022,-78.438143,Dunkin Donuts
347148,3706 Raeford Rd,Fayetteville,NC,28304,US,35.044084,-78.941794,Dunkin Donuts
347149,5179 NC Highway 42 W,Garner,NC,27529,US,35.608216,-78.560827,Dunkin Donuts
347150,4560 Raeford Rd,Fayetteville,NC,28304,US,35.043298,-78.955985,Dunkin Donuts
347151,2802 Owen Dr,Fayetteville,NC,28306,US,35.018139,-78.90404,Dunkin Donuts
347152,24 S Raleigh St,Angier,NC,27501,US,35.507161,-78.740842,Dunkin Donuts
347153,5170 NC 42 Northwest,Garner,NC,27529,US,35.609036,-78.561556,Dunkin Donuts
347154,4221 S Hathaway Blvd,Sharpsburg,NC,27878,US,35.863071,-77.823317,Dunkin Donuts
347155,6127 US 301 S,Four Oaks,NC,27524,US,35.445929,-78.423242,Dunkin Donuts
347156,780 E. Main St,Waynesboro,VA,22980,US,38.065871,-78.877541,Dunkin Donuts
347157,300 E Buena Vista Dr,Lake Buena Vista,FL,32830,US,28.367428,-81.543764,Dunkin Donuts
347158,1000 West Car Care Dr,Lake Buena Vista,FL,32830,US,28.393111,-81.57213,Dunkin Donuts
347160,2601 W Main St,Waynesboro,VA,22980,US,38.079703,-78.922219,Dunkin Donuts
347161,4350 Hwy 27,Midland,NC,28107,US,35.251876,-80.501301,Dunkin Donuts
347162,2803 N Cannon Blvd,Kannapolis,NC,28083,US,35.530249,-80.610196,Dunkin Donuts
347163,2401 S Cannon Blvd,Kannapolis,NC,28083,US,35.461913,-80.608902,Dunkin Donuts
347164,1006 E Caswell St,Wadesboro,NC,28170,US,34.966356,-80.061714,Dunkin Donuts
347165,728 W Hamlet Ave,Hamlet,NC,28345,US,34.897094,-79.704563,Dunkin Donuts
347166,1114 East Broad Ave,Rockingham,NC,28379,US,34.935428,-79.773525,Dunkin Donuts
347167,537 N Main St,Lexington,NC,27292,US,35.828315,-80.248316,Dunkin Donuts
347168,19 Cotton Grove Rd,Lexington,NC,27292,US,35.812165,-80.261874,Dunkin Donuts
347169,534 N Fayetteville St,Asheboro,NC,27203,US,35.713966,-79.811694,Dunkin Donuts
347170,509 W Dixie Dr,Asheboro,NC,27205,US,35.688019,-79.81852,Dunkin Donuts
347171,818 S Key St,Pilot Mountain,NC,27041,US,36.377341,-80.483727,Dunkin Donuts
347172,1844 Hwy 421-B,Wilkesboro,NC,28697,US,36.150532,-81.187274,Dunkin Donuts
347176,2014 Route 5 and 20,Seneca Falls,NY,13148,US,42.902942,-76.833611,Dunkin Donuts
347178,623 W. Putnam Ave,Greenwich,CT,6830,US,41.016794,-73.649285,Dunkin Donuts
347183,701 2nd St,North Wilkesboro,NC,28659,US,36.178011,-81.143826,Dunkin Donuts
347184,1012 Rockford St,Mount Airy,NC,27030,US,36.478458,-80.617521,Dunkin Donuts
347185,800 W Pine St,Mount Airy,NC,27030,US,36.500724,-80.629516,Dunkin Donuts
347186,801 NC Highway 211 E,Candor,NC,27229,US,35.295497,-79.733108,Dunkin Donuts
347187,306 N. Main St,Sparta,NC,28675,US,36.507007,-81.122348,Dunkin Donuts
347188,2111 US Hwy 41 NE,Calhoun,GA,30701,US,34.558142,-84.936364,Dunkin Donuts
347189,3460 Madison Hwy,Valdosta,GA,31601,US,30.753597,-83.272543,Dunkin Donuts
347190,8221 US Hwy 117 S,Rocky Point,NC,28457,US,34.406297,-77.888438,Dunkin Donuts
347191,14477 US Highway 17 (W-Hess),Hampstead,NC,28443,US,34.365992,-77.71394,Dunkin Donuts
347192,2001 S Madison St,Whiteville,NC,28472,US,34.303133,-78.718295,Dunkin Donuts
347193,207 N JK Powell Blvd,Whiteville,NC,28472,US,34.330833,-78.708046,Dunkin Donuts
347194,3663 Roy Messer Hwy,White Pine,TN,37890,US,36.109219,-83.338021,Dunkin Donuts
347195,3201 Buttermilk Rd,Cottondale,AL,35453,US,33.169246,-87.447977,Dunkin Donuts
347196,475 Hwy 29 N,Concord,NC,28027,US,35.409296,-80.612083,Dunkin Donuts
347197,541 Warren Coleman Blvd,Concord,NC,28025,US,35.383293,-80.582931,Dunkin Donuts
347198,3410 S Main St,Salisbury,NC,28147,US,35.63476,-80.516619,Dunkin Donuts
347199,10207 N Tryon St,Charlotte,NC,28262,US,35.324214,-80.731782,Dunkin Donuts
347200,10925 University City Blvd,Charlotte,NC,28213,US,35.314211,-80.701742,Dunkin Donuts
347202,985 Peeler Rd,Salisbury,NC,28147,US,35.611627,-80.518906,Dunkin Donuts
347203,1501 US Highway 70 W,Goldsboro,NC,27530,US,35.414468,-78.03912,Dunkin Donuts
347204,301 E Macon St,Warrenton,NC,27589,US,36.397881,-78.1525,Dunkin Donuts
347205,170 3rd St,Ayden,NC,28513,US,35.471134,-77.41665,Dunkin Donuts
347206,321 N 3rd St,Oxford,PA,19363,US,39.79347,-75.97705,Dunkin Donuts
347207,5422 N Orange Blossom Trl,Orlando,FL,32810,US,28.607563,-81.425372,Dunkin Donuts
347208,2641 Riva Rd,Annapolis,MD,21401,US,38.975215,-76.558186,Dunkin Donuts
347213,1452 Yadkinville Rd,Mocksville,NC,27028,US,35.919375,-80.5851,Dunkin Donuts
347214,11708 Seminole Blvd,Largo,FL,33778,US,27.879265,-82.787216,Dunkin Donuts
347215,1443 York Ave,New York,NY,10075,US,40.769978,-73.95174,Dunkin Donuts
347218,2698 Roosevelt Blvd,Clearwater,FL,33760,US,27.91691,-82.72888,Dunkin Donuts
347220,13987 Walsingham Rd,Largo,FL,33774,US,27.880602,-82.832209,Dunkin Donuts
347222,4 N Indian Rocks Rd,Largo,FL,33770,US,27.916874,-82.817031,Dunkin Donuts
347223,5798 Roosevelt Blvd,Clearwater,FL,33760,US,27.916109,-82.713365,Dunkin Donuts
347226,3151 Lawson Blvd,Oceanside,NY,11572,US,40.63426,-73.653751,Dunkin Donuts
347227,4261 Austin Blvd,Island Park,NY,11558,US,40.60543,-73.649378,Dunkin Donuts
347231,9100 S Commercial Ave,Chicago,IL,60617,US,41.730019,-87.5513,Dunkin Donuts
347245,892 S. Main St,East Dundee,IL,60118,US,42.09328,-88.25833,Dunkin Donuts
347256,6807 S Route 130,Pennsauken,NJ,8110,US,39.937595,-75.076154,Dunkin Donuts
347257,2855 Perkiomen Ave,Reading,PA,19606,US,40.327533,-75.879742,Dunkin Donuts
347258,16617 Pottsville Pike,Hamburg,PA,19526,US,40.544988,-75.982104,Dunkin Donuts
347260,1792 Columbia Ave,Columbia,PA,17512,US,40.031824,-76.474573,Dunkin Donuts
347261,1070 Lincoln Way E,Chambersburg,PA,17201,US,39.917206,-77.581155,Dunkin Donuts
347263,2336 Lancaster Pike,Reading,PA,19607,US,40.296096,-76.000994,Dunkin Donuts
347264,5575 Allentown Blvd,Harrisburg,PA,17112,US,40.319339,-76.793487,Dunkin Donuts
347279,750 E Main St,Annville,PA,17003,US,40.332066,-76.501078,Dunkin Donuts
347280,4175 Market St,Camp Hill,PA,17011,US,40.237885,-76.95384,Dunkin Donuts
347281,322 West Main St,Campbelltown,PA,17010,US,40.305207,-76.600211,Dunkin Donuts
347282,712 N Hanover St,Carlisle,PA,17013,US,40.21019,-77.183108,Dunkin Donuts
347283,1500 S Market St,Elizabethtown,PA,17022,US,40.142431,-76.594857,Dunkin Donuts
347284,3311 North George St Ext,Emigsville,PA,17318,US,40.032812,-76.726379,Dunkin Donuts
347285,486 Fishing Creek Rd,Etters,PA,17319,US,40.154238,-76.809985,Dunkin Donuts
347286,55 Robinhood Dr,Etters,PA,17319,US,40.152674,-76.817974,Dunkin Donuts
347288,7833 Linglestown Rd,Harrisburg,PA,17112,US,40.353204,-76.725857,Dunkin Donuts
347289,6821 Paxton St,Harrisburg,PA,17111,US,40.260451,-76.767498,Dunkin Donuts
347290,1100 Market St,Harrisburg,PA,17103,US,40.26464,-76.874488,Dunkin Donuts
347291,1 Lickdale Rd,Jonestown,PA,17038,US,40.451646,-76.512213,Dunkin Donuts
347292,1660 Rohrerstown Rd,Lancaster,PA,17603,US,40.054143,-76.359654,Dunkin Donuts
347293,302 E Evergreen Rd,Lebanon,PA,17042,US,40.308485,-76.388471,Dunkin Donuts
347294,2190 Cumberland St,Lebanon,PA,17042,US,40.339307,-76.453163,Dunkin Donuts
347297,3180 Oregon Pike,Leola,PA,17540,US,40.111147,-76.24804,Dunkin Donuts
347298,128th Division Hwy,Lititz,PA,17543,US,40.226205,-76.302514,Dunkin Donuts
347299,511 Furnace Hills Pike,Lititz,PA,17543,US,40.168627,-76.308103,Dunkin Donuts
347300,675 Lancaster Rd,Manheim,PA,17545,US,40.151146,-76.382577,Dunkin Donuts
347301,3190 Lebanon Rd,Manheim,PA,17545,US,40.237547,-76.436428,Dunkin Donuts
347302,104 N State Rd,Marysville,PA,17053,US,40.344158,-76.929995,Dunkin Donuts
347303,710 Limekiln Rd,New Cumberland,PA,17070,US,40.210787,-76.887161,Dunkin Donuts
347304,2281 Beaver Valley Pike,New Providence,PA,17560,US,39.914742,-76.187823,Dunkin Donuts
347305,600 E Linden St,Richland,PA,17087,US,40.355092,-76.249145,Dunkin Donuts
347306,Rts. 501 & 897,Schaefferstown,PA,17088,US,40.298223,-76.295997,Dunkin Donuts
347307,4300 Derry St,Swatara,PA,17111,US,40.258097,-76.808925,Dunkin Donuts
347308,824 Union Blvd,Allentown,PA,18109,US,40.623972,-75.443535,Dunkin Donuts
347309,5640 Hamilton Blvd,Allentown,PA,18106,US,40.567051,-75.551409,Dunkin Donuts
347310,733-51 Hanover Ave,Allentown,PA,18109,US,40.61627,-75.443854,Dunkin Donuts
347311,1043 Lehigh St,Allentown,PA,18105,US,40.587808,-75.474255,Dunkin Donuts
347312,2919 Route 413,Bristol,PA,19007,US,40.122156,-74.881588,Dunkin Donuts
347313,3283 Easton Ave,Butztown,PA,18017,US,40.652113,-75.336534,Dunkin Donuts
347314,31 N Dupont Hwy,Dover,DE,19901,US,39.16415,-75.515656,Dunkin Donuts
347316,506 N Dupont Hwy,New Castle,DE,19720,US,39.684359,-75.586482,Dunkin Donuts
347317,8 E Weiss St,Topton,PA,19562,US,40.500248,-75.699569,Dunkin Donuts
347318,328 E Penn Ave,Wernersville,PA,19565,US,40.328496,-76.073237,Dunkin Donuts
347320,6 Tremont Rd,Pine Grove,PA,17963,US,40.559823,-76.395608,Dunkin Donuts
347321,307 Center St,Tamaqua,PA,18252,US,40.793321,-75.967383,Dunkin Donuts
347322,5777 Dorchester Rd,North Charleston,SC,29418,US,32.866905,-80.052407,Dunkin Donuts
347323,2908 West 5th North St,Summerville,SC,29483,US,33.053928,-80.236603,Dunkin Donuts
347325,9411 Northshore Dr,Knoxville,TN,37922,US,35.863695,-84.064453,Dunkin Donuts
347328,344 Rodi Rd,Penn Hills,PA,15235,US,40.458216,-79.823687,Dunkin Donuts
347329,607 E. Green St,Champaign,IL,61820,US,40.110247,-88.229964,Dunkin Donuts
347339,1286 Eighteen Mile Rd,Central,SC,29630,US,34.705748,-82.761782,Dunkin Donuts
347346,11180 Goede Rd,Edgerton,WI,53534,US,42.835759,-89.023825,Dunkin Donuts
347353,169 Texas Rd,Old Bridge,NJ,8857,US,40.357133,-74.355646,Dunkin Donuts
347355,2165 N Chester St,Gastonia,NC,28052,US,35.289457,-81.188362,Dunkin Donuts
347358,356 McGuinness Blvd,Brooklyn,NY,11222,US,40.73478,-73.952233,Dunkin Donuts
347364,4926 Avenue K,Brooklyn,NY,11234,US,40.625671,-73.92782,Dunkin Donuts
347367,344 N Main St,Lanoka Harbor,NJ,8734,US,39.85078,-74.183821,Dunkin Donuts
347368,3602 E. Wendover Avenue,Greensboro,NC,27405,US,36.086738,-79.725723,Dunkin Donuts
347369,8710 Glenwood Ave,Raleigh,NC,27617,US,35.88757,-78.744092,Dunkin Donuts
347375,380 Columbia Tpke,Clinton Heights,NY,12144,US,42.60982,-73.725766,Dunkin Donuts
347376,601 Saratoga St,Cohoes,NY,12047,US,42.754485,-73.700433,Dunkin Donuts
347377,365 Fairview Ave,Hudson,NY,12534,US,42.272824,-73.760065,Dunkin Donuts
347378,6 Green St,Hudson,NY,12534,US,42.247521,-73.780991,Dunkin Donuts
347379,411 Reynolds Rd,Fort Edward,NY,12828,US,43.252022,-73.66759,Dunkin Donuts
347380,66-70 Main St,South Glens Falls,NY,12803,US,43.302109,-73.638064,Dunkin Donuts
347381,527 Aviation Rd,Queensbury,NY,12804,US,43.330201,-73.681064,Dunkin Donuts
347382,758 Erie Blvd W,Syracuse,NY,13204,US,43.048508,-76.170307,Dunkin Donuts
347385,400 Erie Blvd E,Syracuse,NY,13202,US,43.050554,-76.147006,Dunkin Donuts
347386,6020 S Salina St,Syracuse,NY,13205,US,42.983246,-76.143422,Dunkin Donuts
347388,288 N. Main St,Spring Valley,NY,10977,US,41.126266,-74.041088,Dunkin Donuts
347390,3200 E Airfield Rd,Dallas,TX,75261,US,32.896641,-97.044666,Dunkin Donuts
347391,10175 Weddington Rd Ext,Concord,NC,28027,US,35.361756,-80.712362,Dunkin Donuts
347393,5 Ridge Rd,Richmond,ME,4357,US,44.098889,-69.865834,Dunkin Donuts
347398,7635 Market St,Boardman,OH,44512,US,41.014485,-80.662514,Dunkin Donuts
347403,95 Liberty Rd,Villa Rica,GA,30180,US,33.722104,-84.902129,Dunkin Donuts
347404,520 Main St W,Ahoskie,NC,27910,US,36.287897,-76.990234,Dunkin Donuts
347405,1000 E Memorial Dr,Ahoskie,NC,27910,US,36.276161,-76.978807,Dunkin Donuts
347406,1155 E King St,Boone,NC,28607,US,36.217223,-81.666569,Dunkin Donuts
347407,1033 E King St,Boone,NC,28607,US,36.21669,-81.668824,Dunkin Donuts
347408,653 E Webb Ave,Burlington,NC,27217,US,36.0885,-79.430306,Dunkin Donuts
347409,1407 Maple Ave,Burlington,NC,27215,US,36.079719,-79.428814,Dunkin Donuts
347410,1213 Airport Rd,Chapel Hill,NC,27514,US,35.945783,-79.058324,Dunkin Donuts
347411,2808 US Hwy 70 E,Clayton,NC,27520,US,35.676123,-78.521064,Dunkin Donuts
347412,3110 Sandy Ridge Rd,Colfax,NC,27235,US,36.063464,-80.008498,Dunkin Donuts
347413,1343 Rock Barn Rd,Conover,NC,28613,US,35.718596,-81.194201,Dunkin Donuts
347414,2775 US Highway 117 S,Dudley,NC,28333,US,35.322955,-78.036707,Dunkin Donuts
347415,803 E Geer St,Durham,NC,27704,US,36.003712,-78.879422,Dunkin Donuts
347416,1400 S Miami Blvd,Durham,NC,27703,US,35.999862,-78.874811,Dunkin Donuts
347417,104 NC Hwy 67,East Bend,NC,27018,US,36.215169,-80.507279,Dunkin Donuts
347418,222 Jefferson Rd,Brighton,NY,14623,US,43.093222,-77.657332,Dunkin Donuts
347419,1677 Elmwood Ave,Brighton,NY,14620,US,43.125549,-77.592244,Dunkin Donuts
347420,459 Spencerport Rd,Gates,NY,14606,US,43.16953,-77.701968,Dunkin Donuts
347421,301 Virginia Rd,Edenton,NC,27932,US,36.071577,-76.610078,Dunkin Donuts
347422,113 S McDaniel St,Enfield,NC,27823,US,36.179225,-77.665078,Dunkin Donuts
347432,188 Main St,Lincoln Park,NJ,7035,US,40.923066,-74.30555,Dunkin Donuts
347434,7430 Las Vegas Blvd,Las Vegas,NV,89123,US,36.054664,-115.171578,Dunkin Donuts
347445,7514 Pulaski Hwy,Rosedale,MD,21237,US,39.313251,-76.524294,Dunkin Donuts
347446,3000 S Winton Rd,Brighton,NY,14623,US,43.095845,-77.581908,Dunkin Donuts
347447,263 Putnam Pike,Smithfield,RI,2917,US,41.868893,-71.50703,Dunkin Donuts
347459,1120 US Highway 17 S,Elizabeth City,NC,27909,US,36.288953,-76.265486,Dunkin Donuts
347460,4541 Jones Sausage Rd,Garner,NC,27529,US,35.721198,-78.586017,Dunkin Donuts
347461,4020 Jones Sausage Rd,Garner,NC,27529,US,35.72513,-78.581344,Dunkin Donuts
347462,2907 York Rd,Gastonia,NC,28052,US,35.226078,-81.199283,Dunkin Donuts
347463,3800 Lawndale Dr,Greensboro,NC,27455,US,36.120381,-79.830268,Dunkin Donuts
347464,3610 W Wendover Ave,Greensboro,NC,27407,US,36.06035,-79.868095,Dunkin Donuts
347465,1044 Jimmie Kerr Rd,Haw River,NC,27258,US,36.071055,-79.351772,Dunkin Donuts
347467,3131 Hwy 127 S,Hickory,NC,28602,US,35.685521,-81.372154,Dunkin Donuts
347468,1835 64-70 Southeast,Hickory,NC,28603,US,35.708248,-81.309038,Dunkin Donuts
347469,2418 Springs Road NE,Hickory,NC,28603,US,35.753097,-81.284288,Dunkin Donuts
347470,1269 Highway 70 SW,Hickory,NC,28602,US,35.722197,-81.362838,Dunkin Donuts
347471,140 US 321 Northwest,Hickory,NC,28603,US,35.731952,-81.365218,Dunkin Donuts
347472,4431 N Center St,Hickory,NC,28601,US,35.793613,-81.308807,Dunkin Donuts
347473,801 W Fairfield Rd,High Point,NC,27263,US,35.920663,-80.000157,Dunkin Donuts
347474,213 E Jefferson St,Jackson,NC,27845,US,36.389705,-77.416098,Dunkin Donuts
347475,826 S Main St,Kernersville,NC,27284,US,36.111726,-80.087553,Dunkin Donuts
347476,401 N Main St,Kernersville,NC,27284,US,36.124869,-80.07065,Dunkin Donuts
347477,1205 Church Street,Laurinburg,NC,28352,US,34.775797,-79.482215,Dunkin Donuts
347478,1425 S Main St,Laurinburg,NC,28352,US,34.759818,-79.470219,Dunkin Donuts
347479,502 Wilkesboro Blvd SE,Lenoir,NC,28645,US,35.91884,-81.51126,Dunkin Donuts
347485,61 Glenwood Ave,Binghamton,NY,13905,US,42.11179,-75.938859,Dunkin Donuts
347486,236 Conklin Ave,Binghamton,NY,13903,US,42.095034,-75.894062,Dunkin Donuts
347487,1698 Rt 9,Clifton Park,NY,12065,US,42.863068,-73.768748,Dunkin Donuts
347488,1723 State Rte 7,Cobleskill,NY,12043,US,42.66833,-74.50344,Dunkin Donuts
347489,100 Commerce Drive,Clifton Park,NY,12065,US,42.903864,-73.784152,Dunkin Donuts
347492,7409 Pittsford Palmyra Rd,Fairport,NY,14450,US,43.064382,-77.409521,Dunkin Donuts
347493,719 Elmgrove Rd,Gates,NY,14606,US,43.164949,-77.732524,Dunkin Donuts
347494,4900 W Henrietta Rd,Henrietta,NY,14467,US,43.054117,-77.65438,Dunkin Donuts
347495,6157 State Hwy 12,Norwich,NY,13815,US,42.550931,-75.526465,Dunkin Donuts
