"","type","lat","lon","sb_lat","sb_lon","feet","string_check","sb_name"
"5085","Starbucks",40.783371,-89.602675,40.746727,-89.612051,13601.11,"40.783371 -89.602675","40.746727 -89.612051"
"5086","Starbucks",34.657091,-84.490784,34.466025,-84.461445,70098.17,"34.657091 -84.490784","34.466025 -84.461445"
"5087","Starbucks",30.014652,-81.3896,30.064486,-81.500099,39383.39,"30.014652 -81.3896","30.064486 -81.500099"
"5088","Starbucks",30.472813,-87.21148,30.472552,-87.209554,614.16,"30.472813 -87.21148","30.472552 -87.209554"
"5089","Starbucks",26.010949,-80.303899,26.009142,-80.299094,1709.38,"26.010949 -80.303899","26.009142 -80.299094"
"5090","Starbucks",26.700516,-80.035344,26.713163,-80.051114,6902.42,"26.700516 -80.035344","26.713163 -80.051114"
"5091","Starbucks",26.618352,-80.147183,26.591905,-80.204786,21135.82,"26.618352 -80.147183","26.591905 -80.204786"
"5092","Starbucks",26.033822,-80.175819,26.032659,-80.19788,7256.67,"26.033822 -80.175819","26.032659 -80.19788"
"5093","Starbucks",26.608168,-82.02315,26.606736,-81.974379,15945.04,"26.608168 -82.02315","26.606736 -81.974379"
"5094","Starbucks",26.365315,-80.132352,26.36506,-80.132738,156.74,"26.365315 -80.132352","26.36506 -80.132738"
"5095","Starbucks",34.157158,-118.605497,34.169144,-118.605384,4362.21,"34.157158 -118.605497","34.169144 -118.605384"
"5096","Starbucks",39.132407,-123.199126,39.144071,-123.205916,4664.63,"39.132407 -123.199126","39.144071 -123.205916"
"5097","Starbucks",37.974625,-120.345672,37.972831,-120.367004,6183.92,"37.974625 -120.345672","37.972831 -120.367004"
"5098","Starbucks",33.142498,-117.19152,33.14926,-117.198201,3199.41,"33.142498 -117.19152","33.14926 -117.198201"
"5099","Starbucks",32.736301,-117.217055,32.735573,-117.21791,373.22,"32.736301 -117.217055","32.735573 -117.21791"
"5100","Starbucks",33.898556,-117.56335,33.900963,-117.56271,897.21,"33.898556 -117.56335","33.900963 -117.56271"
"5101","Starbucks",33.599366,-117.176029,33.599449,-117.175969,35.3,"33.599366 -117.176029","33.599449 -117.175969"
"5102","Starbucks",33.569496,-116.0872,33.6814,-116.177,49046.64,"33.569496 -116.0872","33.6814 -116.177"
"5103","Starbucks",41.09739,-73.956168,41.097506,-73.957033,242.13,"41.09739 -73.956168","41.097506 -73.957033"
"5104","Starbucks",41.097506,-73.957033,41.09739,-73.956168,242.13,"41.097506 -73.957033","41.09739 -73.956168"
"5105","Starbucks",27.302649,-82.53014,27.29123,-82.53017,4151.33,"27.302649 -82.53014","27.29123 -82.53017"
"5106","Starbucks",27.9551,-81.614746,28.00726,-81.749518,47453.88,"27.9551 -81.614746","28.00726 -81.749518"
"5107","Starbucks",38.134509,-79.042869,38.058063,-78.94642,39312.38,"38.134509 -79.042869","38.058063 -78.94642"
"5108","Starbucks",38.43038,-78.876334,38.438651,-78.871938,3264.85,"38.43038 -78.876334","38.438651 -78.871938"
"5109","Starbucks",38.679285,-77.365674,38.67454,-77.334586,9042.16,"38.679285 -77.365674","38.67454 -77.334586"
"5110","Starbucks",36.690197,-76.236984,36.71484,-76.23846,8982.56,"36.690197 -76.236984","36.71484 -76.23846"
"5111","Starbucks",41.161731,-111.939964,41.17611,-112.007533,19327.28,"41.161731 -111.939964","41.17611 -112.007533"
"5112","Starbucks",29.585131,-95.630845,29.58556,-95.63313,742.89,"29.585131 -95.630845","29.58556 -95.63313"
"5113","Starbucks",30.073963,-95.50888,30.075277,-95.516804,2551.66,"30.073963 -95.50888","30.075277 -95.516804"
"5114","Starbucks",29.43708,-98.490698,29.440814,-98.499444,3097.54,"29.43708 -98.490698","29.440814 -98.499444"
"5115","Starbucks",33.001057,-96.645253,33.01524,-96.655503,6042.11,"33.001057 -96.645253","33.01524 -96.655503"
"5116","Starbucks",26.161821,-97.888058,26.172235,-98.01067,40395.03,"26.161821 -97.888058","26.172235 -98.01067"
"5117","Starbucks",29.735254,-95.640431,29.732903,-95.624862,5014.97,"29.735254 -95.640431","29.732903 -95.624862"
"5118","Starbucks",29.845154,-95.646133,29.876232,-95.645863,11302.87,"29.845154 -95.646133","29.876232 -95.645863"
"5119","Starbucks",33.094964,-96.114206,32.969523,-96.465073,116823.74,"33.094964 -96.114206","32.969523 -96.465073"
"5120","Starbucks",30.418882,-97.702713,30.412993,-97.689304,4738.59,"30.418882 -97.702713","30.412993 -97.689304"
"5121","Starbucks",35.151831,-89.794612,35.138097,-89.79647,5029.8,"35.151831 -89.794612","35.138097 -89.79647"
"5122","Starbucks",33.503758,-81.959629,33.511448,-82.028291,21116.97,"33.503758 -81.959629","33.511448 -82.028291"
"5123","Starbucks",34.211134,-82.178854,34.705912,-82.259793,181719.21,"34.211134 -82.178854","34.705912 -82.259793"
"5124","Starbucks",34.824492,-82.393723,34.821546,-82.413667,6081.37,"34.824492 -82.393723","34.821546 -82.413667"
"5125","Starbucks",41.241246,-76.996579,41.244401,-76.83302,44996.4,"41.241246 -76.996579","41.244401 -76.83302"
"5126","Starbucks",40.5441,-75.4133,40.555832,-75.48964,21641.39,"40.5441 -75.4133","40.555832 -75.48964"
"5127","Starbucks",39.770482,-76.960194,39.830097,-76.989243,23199.61,"39.770482 -76.960194","39.830097 -76.989243"
"5128","Starbucks",40.656534,-75.418153,40.6452,-75.4424,7894.28,"40.656534 -75.418153","40.6452 -75.4424"
"5129","Starbucks",45.564722,-122.531355,45.572907,-122.557867,7417.02,"45.564722 -122.531355","45.572907 -122.557867"
"5130","Starbucks",45.572907,-122.557867,45.575863,-122.56538,2205.34,"45.572907 -122.557867","45.575863 -122.56538"
"5131","Starbucks",40.071016,-80.865814,40.074247,-80.699867,46457.89,"40.071016 -80.865814","40.074247 -80.699867"
"5132","Starbucks",43.210389,-77.45984,43.211332,-77.450643,2475.95,"43.210389 -77.45984","43.211332 -77.450643"
"5133","Starbucks",40.626377,-73.736071,40.640758,-73.699329,11465.19,"40.626377 -73.736071","40.640758 -73.699329"
"5134","Starbucks",40.055423,-74.16432,40.05847,-74.149688,4243.68,"40.055423 -74.16432","40.05847 -74.149688"
"5135","Starbucks",42.80103,-71.537014,42.766949,-71.496346,16537.39,"42.80103 -71.537014","42.766949 -71.496346"
"5136","Starbucks",41.137598,-96.021664,41.135513,-96.026397,1508.95,"41.137598 -96.021664","41.135513 -96.026397"
"5137","Starbucks",39.045528,-94.440194,39.037277,-94.413926,8043.69,"39.045528 -94.440194","39.037277 -94.413926"
"5138","Starbucks",38.947594,-92.300765,38.948106,-92.327409,7580.27,"38.947594 -92.300765","38.948106 -92.327409"
"5139","Starbucks",36.64411,-93.215742,36.662745,-93.241364,10125.5,"36.64411 -93.215742","36.662745 -93.241364"
"5140","Starbucks",42.504738,-83.11266,42.494013,-83.084197,8613.9,"42.504738 -83.11266","42.494013 -83.084197"
"5141","Starbucks",42.730956,-84.467308,42.729293,-84.479559,3347.06,"42.730956 -84.467308","42.729293 -84.479559"
"5142","Starbucks",39.327369,-76.615757,39.316936,-76.616414,3804.74,"39.327369 -76.615757","39.316936 -76.616414"
"5143","Starbucks",30.527173,-90.95641,30.457015,-90.956846,25518.11,"30.527173 -90.95641","30.457015 -90.956846"
"5144","Starbucks",32.457175,-93.746928,32.445312,-93.719801,9415.86,"32.457175 -93.746928","32.445312 -93.719801"
"5145","Starbucks",37.06386,-88.73354,37.05419,-88.644364,26259.3,"37.06386 -88.73354","37.05419 -88.644364"
"5146","Starbucks",38.226644,-85.577178,38.214355,-85.590411,5872.21,"38.226644 -85.577178","38.214355 -85.590411"
"5147","Starbucks",38.991822,-84.652215,39.018246,-84.692128,14875.67,"38.991822 -84.652215","39.018246 -84.692128"
"5148","Starbucks",40.02122,-86.164751,40.004321,-86.129511,11633.43,"40.02122 -86.164751","40.004321 -86.129511"
"5149","Starbucks",39.471035,-87.37872,39.433417,-87.413698,16891.5,"39.471035 -87.37872","39.433417 -87.413698"
"5150","Starbucks",40.480826,-85.550651,40.532019,-85.672668,38718.82,"40.480826 -85.550651","40.532019 -85.672668"
"5151","Starbucks",41.118541,-85.138272,41.115905,-85.138063,962.18,"41.118541 -85.138272","41.115905 -85.138063"
"5152","Starbucks",39.858125,-86.391925,39.821619,-86.279696,34206.57,"39.858125 -86.391925","39.821619 -86.279696"
"5153","Starbucks",41.888564,-88.107651,41.901554,-88.101466,5024.3,"41.888564 -88.107651","41.901554 -88.101466"
"5154","Starbucks",42.041004,-87.730973,42.040534,-87.751887,5683.79,"42.041004 -87.730973","42.040534 -87.751887"
"5155","Starbucks",42.001478,-88.125555,41.989361,-88.149265,7812.79,"42.001478 -88.125555","41.989361 -88.149265"
"5156","Starbucks",41.786117,-88.14626,41.772874,-88.149388,4900.63,"41.786117 -88.14626","41.772874 -88.149388"
"5157","Starbucks",42.305554,-87.957817,42.288755,-87.954349,6193.64,"42.305554 -87.957817","42.288755 -87.954349"
"5158","Starbucks",42.224801,-87.873341,42.198135,-87.860332,10337.25,"42.224801 -87.873341","42.198135 -87.860332"
"5159","Starbucks",42.336306,-88.029985,42.345221,-88.066414,10371.15,"42.336306 -88.029985","42.345221 -88.066414"
"5160","Starbucks",42.210421,-88.285705,42.227411,-88.302617,7702.23,"42.210421 -88.285705","42.227411 -88.302617"
"5161","Starbucks",34.051311,-84.090814,34.063934,-84.072779,7137.51,"34.051311 -84.090814","34.063934 -84.072779"
"5162","Starbucks",34.261319,-85.169629,34.248717,-85.1635,4946.18,"34.261319 -85.169629","34.248717 -85.1635"
"5163","Starbucks",25.654006,-80.415281,25.656064,-80.396221,6323.21,"25.654006 -80.415281","25.656064 -80.396221"
"5164","Starbucks",28.164155,-80.672528,28.128681,-80.630586,18683.1,"28.164155 -80.672528","28.128681 -80.630586"
"5165","Starbucks",30.2679,-81.5217,30.26828,-81.523346,537.71,"30.2679 -81.5217","30.26828 -81.523346"
"5166","Starbucks",26.615176,-81.797276,26.63,-81.79289,5575.95,"26.615176 -81.797276","26.63 -81.79289"
"5167","Starbucks",30.639046,-81.454586,30.627443,-81.557347,32595.48,"30.639046 -81.454586","30.627443 -81.557347"
"5168","Starbucks",38.905454,-77.047119,38.902845,-77.048485,1026.7,"38.905454 -77.047119","38.902845 -77.048485"
"5169","Starbucks",39.945153,-104.940327,39.942891,-104.940266,824.19,"39.945153 -104.940327","39.942891 -104.940266"
"5170","Starbucks",39.083566,-108.587873,39.093622,-108.601926,5415.48,"39.083566 -108.587873","39.093622 -108.601926"
"5171","Starbucks",39.638845,-104.987443,39.651821,-104.984309,4808.43,"39.638845 -104.987443","39.651821 -104.984309"
"5172","Starbucks",39.653634,-104.915687,39.65309,-104.914322,432.43,"39.653634 -104.915687","39.65309 -104.914322"
"5173","Starbucks",39.773415,-104.940171,39.757388,-104.903304,11895.3,"39.773415 -104.940171","39.757388 -104.903304"
"5174","Starbucks",34.506721,-117.328038,34.521065,-117.322503,5480.36,"34.506721 -117.328038","34.521065 -117.322503"
"5175","Starbucks",37.523066,-120.881379,37.521598,-120.880441,599.79,"37.523066 -120.881379","37.521598 -120.880441"
"5176","Starbucks",34.470869,-117.340039,34.473696,-117.347932,2592,"34.470869 -117.340039","34.473696 -117.347932"
"5177","Starbucks",34.102401,-117.296775,34.063236,-117.284652,14718.29,"34.102401 -117.296775","34.063236 -117.284652"
"5178","Starbucks",33.882396,-117.36836,33.887684,-117.330405,11679.25,"33.882396 -117.36836","33.887684 -117.330405"
"5179","Starbucks",36.065422,-119.038441,36.079281,-119.040952,5099.6,"36.065422 -119.038441","36.079281 -119.040952"
"5180","Starbucks",33.88954,-118.144093,33.886511,-118.159934,4932.44,"33.88954 -118.144093","33.886511 -118.159934"
"5181","Starbucks",33.6527,-117.7507,33.652591,-117.746527,1270.58,"33.6527 -117.7507","33.652591 -117.746527"
"5182","Starbucks",33.699844,-117.739897,33.695649,-117.763252,7266.04,"33.699844 -117.739897","33.695649 -117.763252"
"5183","Starbucks",37.787948,-122.251006,37.779587,-122.275667,7750.31,"37.787948 -122.251006","37.779587 -122.275667"
"5184","Starbucks",34.237546,-118.261143,34.241008,-118.267555,2311.56,"34.237546 -118.261143","34.241008 -118.267555"
"5185","Starbucks",37.29403,-121.94435,37.287195,-121.945056,2497.23,"37.29403 -121.94435","37.287195 -121.945056"
"5186","Starbucks",35.38327,-119.148121,35.38219,-119.146356,656.79,"35.38327 -119.148121","35.38219 -119.146356"
"5187","Starbucks",33.48047,-112.013097,33.479501,-111.987023,7958.67,"33.48047 -112.013097","33.479501 -111.987023"
"5188","Starbucks",33.704502,-112.272865,33.70992,-112.27267,1972.52,"33.704502 -112.272865","33.70992 -112.27267"
"5189","Starbucks",34.740065,-92.276477,34.727867,-92.220896,17280.35,"34.740065 -92.276477","34.727867 -92.220896"
"5190","Starbucks",34.753649,-86.740188,34.754792,-86.712058,8460.34,"34.753649 -86.740188","34.754792 -86.712058"
"5191","Starbucks",61.18071,-149.881288,61.195164,-149.86444,6063.25,"61.18071 -149.881288","61.195164 -149.86444"
"5192","Starbucks",34.849469,-82.33355,34.849242,-82.338642,1530.09,"34.849469 -82.33355","34.849242 -82.338642"
"5193","Starbucks",43.069957,-76.173056,43.047649,-76.155251,9421.09,"43.069957 -76.173056","43.047649 -76.155251"
"5194","Starbucks",40.750942,-73.989757,40.751103,-73.989518,88.46,"40.750942 -73.989757","40.751103 -73.989518"
"5195","Starbucks",39.980294,-74.177901,39.954958,-74.161275,10339.38,"39.980294 -74.177901","39.954958 -74.161275"
"5196","Starbucks",35.58477,-82.52738,35.595712,-82.53545,4649.98,"35.58477 -82.52738","35.595712 -82.53545"
"5197","Starbucks",27.793554,-82.732515,27.791725,-82.731919,692.33,"27.793554 -82.732515","27.791725 -82.731919"
"5198","Starbucks",30.434788,-84.255394,30.432423,-84.244443,3557.01,"30.434788 -84.255394","30.432423 -84.244443"
"5199","Starbucks",27.233292,-82.49728,27.228211,-82.492481,2417.46,"27.233292 -82.49728","27.228211 -82.492481"
"5200","Starbucks",28.292747,-82.71331,28.238559,-82.728203,20277.45,"28.292747 -82.71331","28.238559 -82.728203"
"5201","Starbucks",27.011041,-82.143218,27.013115,-82.142421,797.37,"27.011041 -82.143218","27.013115 -82.142421"
"5202","Starbucks",28.485649,-81.431034,28.485381,-81.431847,278.76,"28.485649 -81.431034","28.485381 -81.431847"
"5203","Starbucks",28.446005,-81.39567,28.410065,-81.425285,16167.3,"28.446005 -81.39567","28.410065 -81.425285"
"5204","Starbucks",28.553064,-81.34981,28.553653,-81.346228,1169.76,"28.553064 -81.34981","28.553653 -81.346228"
"5205","Starbucks",28.081771,-80.650146,28.078439,-80.648966,1269.82,"28.081771 -80.650146","28.078439 -80.648966"
"5206","Starbucks",28.317658,-81.541308,28.333828,-81.527847,7302.29,"28.317658 -81.541308","28.333828 -81.527847"
"5207","Starbucks",29.656939,-82.41145,29.659214,-82.414162,1194.39,"29.656939 -82.41145","29.659214 -82.414162"
"5208","Starbucks",26.602727,-81.871702,26.598315,-81.861023,3840.6,"26.602727 -81.871702","26.598315 -81.861023"
"5209","Starbucks",26.36506,-80.132738,26.365315,-80.132352,156.74,"26.36506 -80.132738","26.365315 -80.132352"
"5210","Starbucks",28.663103,-81.38062,28.688065,-81.392498,9843.44,"28.663103 -81.38062","28.688065 -81.392498"
"5211","Starbucks",47.675851,-122.206511,47.676806,-122.199609,1735.7,"47.675851 -122.206511","47.676806 -122.199609"
"5212","Starbucks",39.080006,-77.496133,39.062295,-77.470369,9753.09,"39.080006 -77.496133","39.062295 -77.470369"
"5213","Starbucks",29.560403,-95.275137,29.553649,-95.257942,5993.58,"29.560403 -95.275137","29.553649 -95.257942"
"5214","Starbucks",29.755784,-95.624591,29.75729,-95.627327,1026.52,"29.755784 -95.624591","29.75729 -95.627327"
"5215","Starbucks",34.890351,-82.400396,34.869407,-82.356546,15201.77,"34.890351 -82.400396","34.869407 -82.356546"
"5216","Starbucks",40.638032,-75.434954,40.6452,-75.4424,3330.19,"40.638032 -75.434954","40.6452 -75.4424"
"5217","Starbucks",45.523026,-122.691685,45.523823,-122.692979,440.98,"45.523026 -122.691685","45.523823 -122.692979"
"5218","Starbucks",41.616907,-83.665154,41.662736,-83.609362,22615.54,"41.616907 -83.665154","41.662736 -83.609362"
"5219","Starbucks",39.922436,-83.12165,39.9549,-83.1261,11891.84,"39.922436 -83.12165","39.9549 -83.1261"
"5220","Starbucks",40.743419,-73.9182,40.752444,-73.909404,4092.91,"40.743419 -73.9182","40.752444 -73.909404"
"5221","Starbucks",41.098835,-74.015017,41.097506,-73.957033,15989.11,"41.098835 -74.015017","41.097506 -73.957033"
"5222","Starbucks",40.83173,-115.78392,40.848878,-115.747617,11829.46,"40.83173 -115.78392","40.848878 -115.747617"
"5223","Starbucks",40.461419,-74.458622,40.496285,-74.443917,13344.89,"40.461419 -74.458622","40.496285 -74.443917"
"5224","Starbucks",46.83287,-100.81023,46.828852,-100.773734,9252.23,"46.83287 -100.81023","46.828852 -100.773734"
"5225","Starbucks",42.548361,-83.167406,42.562237,-83.167728,5057.89,"42.548361 -83.167406","42.562237 -83.167728"
"5226","Starbucks",32.559467,-93.713389,32.559069,-93.707422,1844.25,"32.559467 -93.713389","32.559069 -93.707422"
"5227","Starbucks",41.437424,-87.46982,41.438423,-87.46982,364.02,"41.437424 -87.46982","41.438423 -87.46982"
"5228","Starbucks",41.723484,-86.251016,41.705692,-86.248883,6509.49,"41.723484 -86.251016","41.705692 -86.248883"
"5229","Starbucks",42.023101,-93.615068,42.022062,-93.618406,982.87,"42.023101 -93.615068","42.022062 -93.618406"
"5230","Starbucks",33.467578,-82.077436,33.464142,-82.080113,1493.28,"33.467578 -82.077436","33.464142 -82.080113"
"5231","Starbucks",30.403228,-84.237572,30.432423,-84.244443,10837.27,"30.403228 -84.237572","30.432423 -84.244443"
"5232","Starbucks",25.974,-80.3403,25.978836,-80.34211,1855.63,"25.974 -80.3403","25.978836 -80.34211"
"5233","Starbucks",26.007573,-80.357509,26.029921,-80.360139,8168.83,"26.007573 -80.357509","26.029921 -80.360139"
"5234","Starbucks",33.16281,-117.218571,33.170235,-117.21476,2942.72,"33.16281 -117.218571","33.170235 -117.21476"
"5235","Starbucks",38.41244,-122.712924,38.417403,-122.712647,1809.22,"38.41244 -122.712924","38.417403 -122.712647"
"5236","Starbucks",38.67987,-121.3337,38.686452,-121.339759,2956.07,"38.67987 -121.3337","38.686452 -121.339759"
"5237","Starbucks",38.729007,-121.271053,38.731098,-121.271264,763.94,"38.729007 -121.271053","38.731098 -121.271264"
"5238","Starbucks",38.137696,-121.288085,38.11734,-121.303387,8621.49,"38.137696 -121.288085","38.11734 -121.303387"
"5239","Starbucks",37.65172,-121.80501,37.679099,-121.778023,12665.85,"37.65172 -121.80501","37.679099 -121.778023"
"5240","Starbucks",33.6566,-112.3738,33.655095,-112.373207,576.64,"33.6566 -112.3738","33.655095 -112.373207"
"5241","Starbucks",30.680104,-88.073357,30.675957,-88.122975,15671.77,"30.680104 -88.073357","30.675957 -88.122975"
"5242","Starbucks",44.283555,-105.493496,44.270558,-105.494404,4744.19,"44.283555 -105.493496","44.270558 -105.494404"
"5243","Starbucks",44.914855,-89.649515,44.960561,-89.655909,16746.7,"44.914855 -89.649515","44.960561 -89.655909"
"5244","Starbucks",47.412831,-122.250127,47.440963,-122.244169,10366.99,"47.412831 -122.250127","47.440963 -122.244169"
"5245","Starbucks",46.419858,-117.041922,46.420353,-117.0419,180.61,"46.419858 -117.041922","46.420353 -117.0419"
"5246","Starbucks",39.038935,-77.412877,39.031531,-77.422765,3893.85,"39.038935 -77.412877","39.031531 -77.422765"
"5247","Starbucks",37.333988,-79.241723,37.351415,-79.183848,17982.08,"37.333988 -79.241723","37.351415 -79.183848"
"5248","Starbucks",39.022846,-77.476708,39.036702,-77.501693,8709.21,"39.022846 -77.476708","39.036702 -77.501693"
